ORDER ID,ORDER DATE,ITEM NUMBER,PRODUCT LINE,PRODUCT CODE,ITEM QUANTITY,ITEM PRICE,STATUS,CUSTOMER NAME,ADDRESS,CITY,STATE,POSTAL CODE,COUNTRY
10117,4/16/2019,9,Classic Cars,S12_1108,33,100,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore
10127,6/3/2019,2,Classic Cars,S12_1108,46,100,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA
10142,8/8/2019,12,Classic Cars,S12_1108,33,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10153,9/28/2019,11,Classic Cars,S12_1108,20,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10165,10/22/2019,3,Classic Cars,S12_1108,44,100,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore
10176,11/6/2019,2,Classic Cars,S12_1108,33,100,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10185,11/14/2019,13,Classic Cars,S12_1108,21,100,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA
10196,11/26/2019,5,Classic Cars,S12_1108,47,100,Shipped,Super Scale Inc.,567 North Pendale Street,New Haven,CT,97823,USA
10208,1/2/2020,13,Classic Cars,S12_1108,46,100,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France
10220,2/12/2020,2,Classic Cars,S12_1108,32,100,Shipped,"Clover Collections, Co.",25 Maiden Lane,Dublin,,2,Ireland
10231,3/19/2020,2,Classic Cars,S12_1108,42,100,Shipped,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,,28023,Spain
10247,5/5/2020,2,Classic Cars,S12_1108,44,100,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland
10272,7/20/2020,2,Classic Cars,S12_1108,35,100,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA
10282,8/20/2020,5,Classic Cars,S12_1108,41,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10293,9/9/2020,8,Classic Cars,S12_1108,46,100,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy
10306,10/14/2020,13,Classic Cars,S12_1108,31,100,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK
10314,10/22/2020,5,Classic Cars,S12_1108,38,100,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark
10325,11/5/2020,8,Classic Cars,S12_1108,42,64,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway
10336,11/20/2020,10,Classic Cars,S12_1108,33,57.22,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France
10348,11/1/2020,8,Classic Cars,S12_1108,48,52.36,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain
10359,12/15/2020,8,Classic Cars,S12_1108,42,100,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France
10371,1/23/2021,6,Classic Cars,S12_1108,32,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10382,2/17/2021,10,Classic Cars,S12_1108,34,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10395,3/17/2021,1,Classic Cars,S12_1108,33,69.12,Shipped,Lyon Souveniers,27 rue du Colonel Pierre Avia,Paris,,75508,France
10413,5/5/2021,2,Classic Cars,S12_1108,36,100,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA
10103,1/29/2019,8,Trucks and Buses,S12_1666,27,100,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway
10113,3/26/2019,2,Trucks and Buses,S12_1666,21,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10126,5/28/2019,8,Trucks and Buses,S12_1666,21,100,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain
10140,7/24/2019,8,Trucks and Buses,S12_1666,38,100,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA
10150,9/19/2019,5,Trucks and Buses,S12_1666,30,100,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore
10164,10/21/2019,6,Trucks and Buses,S12_1666,49,100,Resolved,Mini Auto Werke,Kirchgasse 6,Graz,,8010,Austria
10174,11/6/2019,1,Trucks and Buses,S12_1666,43,100,Shipped,"Australian Gift Network, Co",31 Duncan St. West End,South Brisbane,Queensland,4101,Australia
10183,11/13/2019,5,Trucks and Buses,S12_1666,41,100,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA
10194,11/25/2019,8,Trucks and Buses,S12_1666,38,100,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France
10206,12/5/2019,3,Trucks and Buses,S12_1666,28,100,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada
10216,2/2/2020,1,Trucks and Buses,S12_1666,43,100,Shipped,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,,78000,France
10229,3/11/2020,13,Trucks and Buses,S12_1666,25,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10245,5/4/2020,6,Trucks and Buses,S12_1666,38,100,Shipped,Super Scale Inc.,567 North Pendale Street,New Haven,CT,97823,USA
10258,6/15/2020,3,Trucks and Buses,S12_1666,41,100,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
10270,7/19/2020,6,Trucks and Buses,S12_1666,28,100,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia
10281,8/19/2020,13,Trucks and Buses,S12_1666,25,100,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA
10291,9/8/2020,8,Trucks and Buses,S12_1666,41,100,Shipped,Scandinavian Gift Ideas,Kergatan 24,Boras,,S-844 67,Sweden
10304,10/11/2020,3,Trucks and Buses,S12_1666,39,100,Shipped,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,,78000,France
10313,10/22/2020,11,Trucks and Buses,S12_1666,21,100,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada
10322,11/4/2020,9,Trucks and Buses,S12_1666,27,100,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA
10333,11/18/2020,6,Trucks and Buses,S12_1666,33,99.21,Shipped,Mini Wheels Co.,5557 North Pendale Street,San Francisco,CA,,USA
10347,11/29/2020,3,Trucks and Buses,S12_1666,29,100,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia
10357,12/10/2020,8,Trucks and Buses,S12_1666,49,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10370,1/20/2021,8,Trucks and Buses,S12_1666,49,100,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia
10381,2/17/2021,1,Trucks and Buses,S12_1666,20,100,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,,USA
10391,3/9/2021,9,Trucks and Buses,S12_1666,39,63.2,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia
10411,5/1/2021,6,Trucks and Buses,S12_1666,40,100,Shipped,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada
10424,5/31/2021,3,Trucks and Buses,S12_1666,49,100,In Process,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10107,2/24/2019,1,Motorcycles,S12_2823,21,100,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA
10121,5/7/2019,4,Motorcycles,S12_2823,50,100,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France
10134,7/1/2019,1,Motorcycles,S12_2823,20,100,Shipped,Lyon Souveniers,27 rue du Colonel Pierre Avia,Paris,,75508,France
10145,8/25/2019,5,Motorcycles,S12_2823,49,100,Shipped,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA
10159,10/10/2019,13,Motorcycles,S12_2823,38,100,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,,USA
10169,11/4/2019,13,Motorcycles,S12_2823,35,100,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia
10180,11/11/2019,8,Motorcycles,S12_2823,40,100,Shipped,Daedalus Designs Imports,"184, chausse de Tournai",Lille,,59000,France
10189,11/18/2019,1,Motorcycles,S12_2823,28,100,Shipped,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA
10201,12/1/2019,1,Motorcycles,S12_2823,25,100,Shipped,Mini Wheels Co.,5557 North Pendale Street,San Francisco,CA,,USA
10211,1/15/2020,13,Motorcycles,S12_2823,36,100,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France
10224,2/21/2020,6,Motorcycles,S12_2823,43,100,Shipped,Daedalus Designs Imports,"184, chausse de Tournai",Lille,,59000,France
10237,4/5/2020,6,Motorcycles,S12_2823,32,100,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA
10251,5/18/2020,1,Motorcycles,S12_2823,46,100,Shipped,Tekni Collectables Inc.,7476 Moss Rd.,Newark,NJ,94019,USA
10263,6/28/2020,1,Motorcycles,S12_2823,48,100,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA
10276,8/2/2020,14,Motorcycles,S12_2823,43,100,Shipped,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA
10285,8/27/2020,5,Motorcycles,S12_2823,49,100,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA
10299,9/30/2020,8,Motorcycles,S12_2823,24,100,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland
10309,10/15/2020,4,Motorcycles,S12_2823,26,100,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway
10319,11/3/2020,9,Motorcycles,S12_2823,30,100,Shipped,Microscale Inc.,5290 North Pendale Street,NYC,NY,10022,USA
10329,11/15/2020,6,Motorcycles,S12_2823,24,100,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA
10341,11/24/2020,8,Motorcycles,S12_2823,55,100,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria
10362,1/5/2021,1,Motorcycles,S12_2823,22,100,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA
10375,2/3/2021,13,Motorcycles,S12_2823,49,78.92,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France
10388,3/3/2021,6,Motorcycles,S12_2823,44,100,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,MA,50553,USA
10403,4/8/2021,6,Motorcycles,S12_2823,66,100,Shipped,"UK Collectables, Ltd.",Berkeley Gardens 12 Brewery,Liverpool,,WX1 6LT,UK
10417,5/13/2021,1,Motorcycles,S12_2823,21,100,Disputed,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10104,1/31/2019,1,Classic Cars,S12_3148,34,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10117,4/16/2019,10,Classic Cars,S12_3148,43,100,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore
10127,6/3/2019,3,Classic Cars,S12_3148,46,100,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA
10142,8/8/2019,13,Classic Cars,S12_3148,33,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10153,9/28/2019,12,Classic Cars,S12_3148,42,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10165,10/22/2019,4,Classic Cars,S12_3148,34,100,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore
10176,11/6/2019,3,Classic Cars,S12_3148,47,100,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10185,11/14/2019,14,Classic Cars,S12_3148,33,100,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA
10196,11/26/2019,6,Classic Cars,S12_3148,24,100,Shipped,Super Scale Inc.,567 North Pendale Street,New Haven,CT,97823,USA
10208,1/2/2020,14,Classic Cars,S12_3148,26,100,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France
10220,2/12/2020,3,Classic Cars,S12_3148,30,100,Shipped,"Clover Collections, Co.",25 Maiden Lane,Dublin,,2,Ireland
10230,3/15/2020,1,Classic Cars,S12_3148,43,100,Shipped,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,,60528,Germany
10247,5/5/2020,3,Classic Cars,S12_3148,25,100,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland
10272,7/20/2020,3,Classic Cars,S12_3148,27,100,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA
10282,8/20/2020,6,Classic Cars,S12_3148,27,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10293,9/9/2020,9,Classic Cars,S12_3148,24,100,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy
10306,10/14/2020,14,Classic Cars,S12_3148,34,100,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK
10314,10/22/2020,6,Classic Cars,S12_3148,46,100,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark
10324,11/5/2020,1,Classic Cars,S12_3148,27,54.33,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA
10336,11/20/2020,11,Classic Cars,S12_3148,33,100,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France
10348,11/1/2020,4,Classic Cars,S12_3148,47,100,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain
10358,12/10/2020,5,Classic Cars,S12_3148,49,55.34,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10372,1/26/2021,4,Classic Cars,S12_3148,40,100,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
10382,2/17/2021,11,Classic Cars,S12_3148,37,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10413,5/5/2021,3,Classic Cars,S12_3148,47,100,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA
10108,3/3/2019,4,Classic Cars,S12_3380,45,100,Shipped,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines
10122,5/8/2019,8,Classic Cars,S12_3380,37,99.82,Shipped,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France
10135,7/2/2019,5,Classic Cars,S12_3380,48,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10147,9/5/2019,5,Classic Cars,S12_3380,31,100,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA
10160,10/11/2019,6,Classic Cars,S12_3380,46,100,Shipped,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,CA,,USA
10170,11/4/2019,4,Classic Cars,S12_3380,47,100,Shipped,Mini Auto Werke,Kirchgasse 6,Graz,,8010,Austria
10181,11/12/2019,12,Classic Cars,S12_3380,28,100,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway
10191,11/20/2019,1,Classic Cars,S12_3380,40,100,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany
10203,12/2/2019,6,Classic Cars,S12_3380,20,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10212,1/16/2020,16,Classic Cars,S12_3380,39,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10225,2/22/2020,7,Classic Cars,S12_3380,25,99.82,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland
10238,4/9/2020,1,Classic Cars,S12_3380,29,100,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark
10253,6/1/2020,11,Classic Cars,S12_3380,22,100,Cancelled,"UK Collectables, Ltd.",Berkeley Gardens 12 Brewery,Liverpool,,WX1 6LT,UK
10266,7/6/2020,12,Classic Cars,S12_3380,22,100,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10276,8/2/2020,1,Classic Cars,S12_3380,47,100,Shipped,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA
10287,8/30/2020,10,Classic Cars,S12_3380,45,100,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland
10300,10/4/2019,3,Classic Cars,S12_3380,29,100,Shipped,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,,60528,Germany
10310,10/16/2020,8,Classic Cars,S12_3380,24,100,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany
10320,11/3/2020,1,Classic Cars,S12_3380,35,100,Shipped,"Volvo Model Replicas, Co",Berguvsva gen 8,Lule,,S-958 22,Sweden
10329,11/15/2020,13,Classic Cars,S12_3380,46,83.63,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA
10341,11/24/2020,1,Classic Cars,S12_3380,44,95.93,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria
10363,1/6/2021,4,Classic Cars,S12_3380,34,96.73,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland
10376,2/8/2021,1,Classic Cars,S12_3380,35,100,Shipped,Boards & Toys Co.,4097 Douglas Av.,Glendale,CA,92561,USA
10389,3/3/2021,6,Classic Cars,S12_3380,25,72.38,Shipped,Scandinavian Gift Ideas,Kergatan 24,Boras,,S-844 67,Sweden
10419,5/17/2021,11,Classic Cars,S12_3380,10,100,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria
10105,2/11/2019,14,Classic Cars,S12_3891,29,100,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark
10117,4/16/2019,8,Classic Cars,S12_3891,39,100,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore
10127,6/3/2019,1,Classic Cars,S12_3891,42,100,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA
10142,8/8/2019,11,Classic Cars,S12_3891,46,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10153,9/28/2019,10,Classic Cars,S12_3891,49,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10165,10/22/2019,2,Classic Cars,S12_3891,27,100,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore
10176,11/6/2019,1,Classic Cars,S12_3891,50,100,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10185,11/14/2019,12,Classic Cars,S12_3891,43,100,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA
10196,11/26/2019,4,Classic Cars,S12_3891,38,100,Shipped,Super Scale Inc.,567 North Pendale Street,New Haven,CT,97823,USA
10208,1/2/2020,12,Classic Cars,S12_3891,20,100,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France
10220,2/12/2020,1,Classic Cars,S12_3891,27,100,Shipped,"Clover Collections, Co.",25 Maiden Lane,Dublin,,2,Ireland
10231,3/19/2020,1,Classic Cars,S12_3891,49,100,Shipped,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,,28023,Spain
10247,5/5/2020,1,Classic Cars,S12_3891,27,100,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland
10272,7/20/2020,1,Classic Cars,S12_3891,39,100,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA
10282,8/20/2020,4,Classic Cars,S12_3891,24,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10293,9/9/2020,7,Classic Cars,S12_3891,45,100,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy
10306,10/14/2020,12,Classic Cars,S12_3891,20,100,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK
10314,10/22/2020,4,Classic Cars,S12_3891,36,100,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark
10325,11/5/2020,1,Classic Cars,S12_3891,24,100,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway
10336,11/20/2020,1,Classic Cars,S12_3891,49,63.38,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France
10349,12/1/2020,10,Classic Cars,S12_3891,26,100,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA
10359,12/15/2020,5,Classic Cars,S12_3891,49,62.09,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France
10372,1/26/2021,1,Classic Cars,S12_3891,34,100,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan
10382,2/17/2021,12,Classic Cars,S12_3891,34,95.35,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10396,3/23/2021,3,Classic Cars,S12_3891,33,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10413,5/5/2021,1,Classic Cars,S12_3891,22,100,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA
10108,3/3/2019,7,Classic Cars,S12_3990,39,89.38,Shipped,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines
10122,5/8/2019,11,Classic Cars,S12_3990,32,63.84,Shipped,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France
10135,7/2/2019,8,Classic Cars,S12_3990,24,75.01,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10147,9/5/2019,8,Classic Cars,S12_3990,21,63.84,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA
10159,10/10/2019,3,Classic Cars,S12_3990,24,73.42,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,,USA
10169,11/4/2019,3,Classic Cars,S12_3990,36,63.84,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia
10181,11/12/2019,15,Classic Cars,S12_3990,20,81.4,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway
10191,11/20/2019,4,Classic Cars,S12_3990,30,64.64,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany
10203,12/2/2019,9,Classic Cars,S12_3990,44,82.99,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10211,1/15/2020,3,Classic Cars,S12_3990,28,92.57,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France
10225,2/22/2020,10,Classic Cars,S12_3990,37,77.41,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland
10238,4/9/2020,4,Classic Cars,S12_3990,20,74.21,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark
10253,6/1/2020,14,Classic Cars,S12_3990,25,90.17,Cancelled,"UK Collectables, Ltd.",Berkeley Gardens 12 Brewery,Liverpool,,WX1 6LT,UK
10266,7/6/2020,15,Classic Cars,S12_3990,35,76.61,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10276,8/2/2020,4,Classic Cars,S12_3990,38,83.79,Shipped,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA
10287,8/30/2020,13,Classic Cars,S12_3990,41,69.43,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland
10300,10/4/2019,6,Classic Cars,S12_3990,22,76.61,Shipped,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,,60528,Germany
10310,10/16/2020,11,Classic Cars,S12_3990,49,81.4,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany
10320,11/3/2020,4,Classic Cars,S12_3990,38,73.42,Shipped,"Volvo Model Replicas, Co",Berguvsva gen 8,Lule,,S-958 22,Sweden
10329,11/15/2020,14,Classic Cars,S12_3990,33,100,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA
10341,11/24/2020,10,Classic Cars,S12_3990,36,93.56,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria
10363,1/6/2021,5,Classic Cars,S12_3990,34,81.62,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland
10377,2/9/2021,5,Classic Cars,S12_3990,24,67.83,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland
10389,3/3/2021,7,Classic Cars,S12_3990,36,70.26,Shipped,Scandinavian Gift Ideas,Kergatan 24,Boras,,S-844 67,Sweden
10419,5/17/2021,14,Classic Cars,S12_3990,34,90.17,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria
